time,text,lower_text,sdf,event
Wed Aug 17 19:30:28 +0000 2011,(+video) Ella fue Miss Sinaloa. Murió en una balacera entre militares y pistoleros http://t.co/NzdbPpG1  | por @jvillalpandoc,(+video) ella fue miss sinaloa. murió en una balacera entre militares y pistoleros http://t.co/nzdbppg1  | por @jvillalpandoc,#VALUE!,2
Fri Jun 10 19:13:30 +0000 2011,"”Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” FP","”al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” fp",#VALUE!,-1
Fri May 02 16:53:21 +0000 2008,“Una balacera en la calle del Bronx. “ - Me imagine que iban a salir con NY pero no. Así se llama un lugar en Bogotá XD #RCN #Colombia,“una balacera en la calle del bronx. “ - me imagine que iban a salir con ny pero no. así se llama un lugar en bogotá xd #rcn #colombia,#VALUE!,1
Sun Feb 20 21:59:38 +0000 2011,"“SALIERON LAS COSAS BIEN” AYER EN LA BALACERA ENTRE POLICÍAS Y NARCOS: RUEDA
http://t.co/g72SJLqd","“salieron las cosas bien” ayer en la balacera entre policías y narcos: rueda
http://t.co/g72sjlqd",#VALUE!,999
Thu Jun 28 21:45:32 +0000 2012,"“Nuestra Belleza Sinaloa expresa condolencias por muerte de Susana Flores Gámez, Miss Sinaloa, en balacera http://t.co/AHDrJBgQ”","“nuestra belleza sinaloa expresa condolencias por muerte de susana flores gámez, miss sinaloa, en balacera http://t.co/ahdrjbgq”",#VALUE!,2
Sat Aug 08 05:01:25 +0000 2009,"“Nuestra Belleza Sinaloa expresa condolencias por muerte de Susana Flores Gámez, Miss Sinaloa, en balacera http://t.co/4IMgyrb2”","“nuestra belleza sinaloa expresa condolencias por muerte de susana flores gámez, miss sinaloa, en balacera http://t.co/4imgyrb2”",#VALUE!,2
Tue Feb 15 18:22:58 +0000 2011,"“Muere una reina de belleza durante una balacera; Susana Flores ""Mujer Sinaloa 2012 fue alcanzada por las balas en un enfrentamiento”","“muere una reina de belleza durante una balacera; susana flores ""mujer sinaloa 2012 fue alcanzada por las balas en un enfrentamiento”",#VALUE!,2
Thu Oct 15 02:11:42 +0000 2009,"“missbala: Nuestra Belleza Sinaloa expresa condolencias por muerte de Susana Flores Gámez, Miss Sinaloa, en balacera http://t.co/JYRNDMIO”","“missbala: nuestra belleza sinaloa expresa condolencias por muerte de susana flores gámez, miss sinaloa, en balacera http://t.co/jyrndmio”",#VALUE!,2
Sat Sep 29 01:43:52 +0000 2012,"“missbala: Nuestra Belleza Sinaloa expresa condolencias por muerte de Susana Flores Gámez, Miss Sinaloa, en balacera http://t.co/JYRND...","“missbala: nuestra belleza sinaloa expresa condolencias por muerte de susana flores gámez, miss sinaloa, en balacera http://t.co/jyrnd...",#VALUE!,2
Fri Sep 07 16:27:14 +0000 2012,"“Miss Sinaloa muere en balacera entre sicarios y el Ejército”

La mujer, de 22 años de edad, “había participado... http://t.co/HLIFSw1O","“miss sinaloa muere en balacera entre sicarios y el ejército”

la mujer, de 22 años de edad, “había participado... http://t.co/hlifsw1o",#VALUE!,2
Tue Apr 17 19:06:18 +0000 2012,"“Miss Sinaloa muere en balacera entre sicarios y el Ejército”

La mujer, de 22 años de edad, “había participado... http://t.co/bPTzLMpZ","“miss sinaloa muere en balacera entre sicarios y el ejército”

la mujer, de 22 años de edad, “había participado... http://t.co/bptzlmpz",#VALUE!,2
Sat Aug 08 05:01:25 +0000 2009,“Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/OBkHCzhJ”,“miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/obkhczhj”,#VALUE!,2
Tue Aug 18 15:00:33 +0000 2009,“Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/25Ho53Dy /”// @evelingalindo,“miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/25ho53dy /”// @evelingalindo,#VALUE!,2
Sat Oct 17 22:35:59 +0000 2009,"“Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” Fito Paez // :D","“al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” fito paez // :d",#VALUE!,-1
Tue Jun 23 00:57:33 +0000 2009,"“Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida.”
— Fito Paez.","“al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida.”
— fito paez.",#VALUE!,-1
Sat Sep 18 20:23:10 +0000 2010,"“Al final queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida“ Fito Paez","“al final queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida“ fito paez",#VALUE!,-1
Sun Sep 19 16:36:27 +0000 2010,“@Ventaneando13: Se cumplieron seis años de la muerte de Valentín Elizalde en una balacera. #ventaneandoinforma” 😢😥💔😪,“@ventaneando13: se cumplieron seis años de la muerte de valentín elizalde en una balacera. #ventaneandoinforma” 😢😥💔😪,#VALUE!,-1
Wed Feb 09 17:53:22 +0000 2011,“@vanguardiamx: Muere en balacera reina de Belleza de Sinaloa http://t.co/SlpoXRVR”// la pregunta del año #CuantosMasCalderon ? Cuantos más,“@vanguardiamx: muere en balacera reina de belleza de sinaloa http://t.co/slpoxrvr”// la pregunta del año #cuantosmascalderon ? cuantos más,#VALUE!,2
Wed Dec 21 16:26:02 +0000 2011,“@TVIntegral: Reportan balacera en límites de Jalisco y Zacatecas http://t.co/jVFQt037”,“@tvintegral: reportan balacera en límites de jalisco y zacatecas http://t.co/jvfqt037”,#VALUE!,4
Tue Jul 28 11:17:54 +0000 2009,“@Titoalamos: Mas penca que la balacera en Bellavista.” Ooooooordinaria!!,“@titoalamos: mas penca que la balacera en bellavista.” ooooooordinaria!!,#VALUE!,-1
Mon Mar 09 19:32:31 +0000 2009,“@TerraMexico: María Susana Flores: belleza de #Sinaloa muerta en balacera http://t.co/ivibgmFi”,“@terramexico: maría susana flores: belleza de #sinaloa muerta en balacera http://t.co/ivibgmfi”,#VALUE!,2
Sun Feb 12 19:23:29 +0000 2012,"“@Telediariogt: Fallece 1 de los niños que fue trasladado herido tras balacera en Villa Hermosa II"" evitemos esto #culturadepaz #cultura24-0","“@telediariogt: fallece 1 de los niños que fue trasladado herido tras balacera en villa hermosa ii"" evitemos esto #culturadepaz #cultura24-0",#VALUE!,19
Mon Feb 08 18:58:48 +0000 2010,“@SexenioPue: Reina de Belleza de Sinaloa muere en balacera registrada en un municipio de la entidad http://t.co/w1scMUQZ / #GraciasFCH,“@sexeniopue: reina de belleza de sinaloa muere en balacera registrada en un municipio de la entidad http://t.co/w1scmuqz / #graciasfch,#VALUE!,2
Thu Jul 02 22:03:52 +0000 2009,“@sdpnoticias: Nuestra Belleza Sinaloa expresa condolencias por muerte de Miss en balacera http://t.co/PrXkQ7XN” 🙏⚠⚠⚠,“@sdpnoticias: nuestra belleza sinaloa expresa condolencias por muerte de miss en balacera http://t.co/prxkq7xn” 🙏⚠⚠⚠,#VALUE!,2
Sat May 30 19:24:24 +0000 2009,"“@sdpnoticias: Miss Sinaloa muere en balacera"". Pero les encanta a las morras la lana no? sobre todo aqui en sinaloa http://t.co/uVCek6Mb”","“@sdpnoticias: miss sinaloa muere en balacera"". pero les encanta a las morras la lana no? sobre todo aqui en sinaloa http://t.co/uvcek6mb”",#VALUE!,2
Mon Aug 04 13:06:43 +0000 2008,“@sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/aYT2HFi3”,“@sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/ayt2hfi3”,#VALUE!,2
Sat Sep 05 16:57:05 +0000 2009,“@sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/6Oc0D9yY”,“@sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/6oc0d9yy”,#VALUE!,2
Tue Dec 08 03:44:47 +0000 2009,“@RolandoYaxon_: *sale a hacer balacera*” http://t.co/tlJAVCGL,“@rolandoyaxon_: *sale a hacer balacera*” http://t.co/tljavcgl,#VALUE!,-1
Wed Jan 13 19:24:58 +0000 2010,“@region_victoria: No hay balacera son cuetes!!! No se espanten no se alarmen.” // @andreasgarza,“@region_victoria: no hay balacera son cuetes!!! no se espanten no se alarmen.” // @andreasgarza,#VALUE!,-1
Mon Apr 13 23:51:20 +0000 2009,“@REFORMACOM: Confirman que Miss disparó en balacera” &gt; q linda y fresa,“@reformacom: confirman que miss disparó en balacera” &gt; q linda y fresa,#VALUE!,2
Wed Aug 06 17:48:08 +0000 2008,“@RCronopio Se entrega Jesus Naranjo el otro sospechoso del asesinato de Macho Camacho. La Policia lo buscaba por una balacera en Santurce.”,“@rcronopio se entrega jesus naranjo el otro sospechoso del asesinato de macho camacho. la policia lo buscaba por una balacera en santurce.”,#VALUE!,-1
Fri Feb 18 06:29:36 +0000 2011,“@raulbrindis: Video de la balacera donde muere la Miss María Susana Flores  http://t.co/iTOpGG3A”,“@raulbrindis: video de la balacera donde muere la miss maría susana flores  http://t.co/itopgg3a”,#VALUE!,2
Tue May 19 06:37:24 +0000 2009,"“@Quien: Muere Miss Sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario"" / oso","“@quien: muere miss sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario"" / oso",#VALUE!,2
Sat Jan 02 01:29:39 +0000 2010,"“@Quien: Muere Miss Sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario.  http://t.co/9Sj3Gl4o” /ccp @pedro_peniche","“@quien: muere miss sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario.  http://t.co/9sj3gl4o” /ccp @pedro_peniche",#VALUE!,2
Fri Jan 01 19:41:42 +0000 2010,"“@Quien: Muere Miss Sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario.  http://t.co/66S7XEYf”// #missBala??","“@quien: muere miss sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario.  http://t.co/66s7xeyf”// #missbala??",#VALUE!,2
Thu May 07 22:50:39 +0000 2009,"“@Quien: Confirman que Susana Flores, 'Mujer Sinaloa 2012' también disparó en balacera en la que perdió la vida http://t.co/GSoGNE3t”/ 😱","“@quien: confirman que susana flores, 'mujer sinaloa 2012' también disparó en balacera en la que perdió la vida http://t.co/gsogne3t”/ 😱",#VALUE!,2
Thu Feb 05 14:52:06 +0000 2009,“@prensa_libre: Dos adultos y un niño fallecido deja balacera en Villa Hermosa 2  http://t.co/LM9iWYo3” Cc. @ottoperezmolina y la manodura?,“@prensa_libre: dos adultos y un niño fallecido deja balacera en villa hermosa 2  http://t.co/lm9iwyo3” cc. @ottoperezmolina y la manodura?,#VALUE!,19
Mon Jan 24 19:28:00 +0000 2011,"“@pilaraguilarm: Autoridades confirman balacera en el interior del Cereso 2 d Gómez Palacio, Dgo","“@pilaraguilarm: autoridades confirman balacera en el interior del cereso 2 d gómez palacio, dgo",#VALUE!,20
Tue Sep 22 18:28:38 +0000 2009,“@OCTAVODIAmx: Miss Sinaloa muere en balacera entre sicarios y el Ejército=&gt;http://t.co/LhzlXdnS”,“@octavodiamx: miss sinaloa muere en balacera entre sicarios y el ejército=&gt;http://t.co/lhzlxdns”,#VALUE!,2
Sat Sep 18 03:42:40 +0000 2010,“@notinfomex: Persecusion y balacera en Las Trancas Xalapa http://t.co/USUXa9RY,“@notinfomex: persecusion y balacera en las trancas xalapa http://t.co/usuxa9ry,#VALUE!,11
Sat Sep 18 03:42:40 +0000 2010,“@notinfomex: #Últimahora Reportan supuesta balacera en Las Trancas Xalapa http://t.co/USUXa9RY,“@notinfomex: #últimahora reportan supuesta balacera en las trancas xalapa http://t.co/usuxa9ry,#VALUE!,11
Tue Sep 22 19:19:07 +0000 2009,“@NoticiasRCN: Un muerto y cinco heridos dejó balacera en la ‘calle del Bronx’ en el centro de Bogotá http://t.co/xiwKi7aA” la Bogotá Humana,“@noticiasrcn: un muerto y cinco heridos dejó balacera en la ‘calle del bronx’ en el centro de bogotá http://t.co/xiwki7aa” la bogotá humana,#VALUE!,1
Sun Jun 13 19:50:53 +0000 2010,“@NoticiasCO: Un muerto y siete heridos por balacera en la calle del Bronx - http://t.co/JUfZCnZ2 http://t.co/4hGIETig” @andrescontento,“@noticiasco: un muerto y siete heridos por balacera en la calle del bronx - http://t.co/jufzcnz2 http://t.co/4hgietig” @andrescontento,#VALUE!,1
Tue Jan 22 13:51:31 +0000 2008,“@NoticiasCaracol: Un muerto y cinco heridos deja balacera en el Bronx de Bogotá. El #OjodelaNoche fue testigo http://t.co/KgHLgpqE”,“@noticiascaracol: un muerto y cinco heridos deja balacera en el bronx de bogotá. el #ojodelanoche fue testigo http://t.co/kghlgpqe”,#VALUE!,1
Thu Nov 08 21:14:14 +0000 2012,“@NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/ApWQ3M54”,“@noticiascaracol: hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/apwq3m54”,#VALUE!,2
Mon Aug 09 13:51:12 +0000 2010,“@noticias24: AFP: reina de belleza que murió en balacera en México pertenecía a un grupo de sicarios  - http://t.co/Dd1JQOtS”,“@noticias24: afp: reina de belleza que murió en balacera en méxico pertenecía a un grupo de sicarios  - http://t.co/dd1jqots”,#VALUE!,2
Tue Jan 19 01:38:39 +0000 2010,“@miltonandree: Mañana inaugura @FelipeCalderon el Hospital ISSSTE ... : ojalá le toque balacera al cabron,“@miltonandree: mañana inaugura @felipecalderon el hospital issste ... : ojalá le toque balacera al cabron,#VALUE!,-1
Wed Jan 18 21:24:31 +0000 2012,"“@MilenioLaguna: Vicefiscalía ofreció 8 mil 500 de indemnización a familia de Lalito, niño muerto en balacera en Gómez Palacio// se la maman","“@mileniolaguna: vicefiscalía ofreció 8 mil 500 de indemnización a familia de lalito, niño muerto en balacera en gómez palacio// se la maman",#VALUE!,20
Fri Dec 18 20:30:27 +0000 2009,“@MilenioJalisco: Reportan balacera en límites de Jalisco y Zacatecas http://t.co/4P60ercI” Cc @Gerorda @Mishijamely,“@mileniojalisco: reportan balacera en límites de jalisco y zacatecas http://t.co/4p60erci” cc @gerorda @mishijamely,#VALUE!,4
Thu Apr 15 23:46:14 +0000 2010,“@Luismarioj: Balacera! #VerFollow” | ¿dónde? Por tu casa? Estas bien? 😱😳 *entro en desesperación*,“@luismarioj: balacera! #verfollow” | ¿dónde? por tu casa? estas bien? 😱😳 *entro en desesperación*,#VALUE!,-1
Sun Sep 19 23:07:51 +0000 2010,“@infobaeamerica: México: Reina de belleza fue usada como escudo humano en balacera entre narcos y militares http://t.co/PoASXt7N”/Por Dios,“@infobaeamerica: méxico: reina de belleza fue usada como escudo humano en balacera entre narcos y militares http://t.co/poasxt7n”/por dios,#VALUE!,2
Mon Oct 12 00:50:15 +0000 2009,“@gutierrez_mario: Balacera en Casa de @rutbogran y @elelicona! @ademararau @ottoaguilar @madelynandrade que balacera tan divertida!!! LOL,“@gutierrez_mario: balacera en casa de @rutbogran y @elelicona! @ademararau @ottoaguilar @madelynandrade que balacera tan divertida!!! lol,#VALUE!,-1
Mon Oct 12 22:15:14 +0000 2009,"“@gecho_emi: ""@Estrellita_TM: ¿balacera time ?"" ahí vamos time otra vez time donde time”/saquen el chijme time","“@gecho_emi: ""@estrellita_tm: ¿balacera time ?"" ahí vamos time otra vez time donde time”/saquen el chijme time",#VALUE!,-1
Fri Jun 29 16:37:53 +0000 2012,“@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/YdwgFFVl,“@federicoarreola: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/ydwgffvl,#VALUE!,2
Wed Mar 04 17:55:12 +0000 2009,“@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/vFqEv4IP,“@federicoarreola: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/vfqev4ip,#VALUE!,2
Thu Dec 09 17:40:44 +0000 2010,“@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/QdMW6MRl //Lamentable,“@federicoarreola: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/qdmw6mrl //lamentable,#VALUE!,2
Fri Jun 18 16:11:12 +0000 2010,“@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/Q3re6skW Terrible” fb,“@federicoarreola: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/q3re6skw terrible” fb,#VALUE!,2
Fri Sep 11 23:52:49 +0000 2009,“@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/nX5hMvEQ vía ”,“@federicoarreola: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/nx5hmveq vía ”,#VALUE!,2
Tue Oct 06 20:30:14 +0000 2009,“@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/HB3bdnZ8 Terrible”,“@federicoarreola: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/hb3bdnz8 terrible”,#VALUE!,2
Mon Mar 09 06:37:25 +0000 2009,“@FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/e3twXJuP,“@federicoarreola: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/e3twxjup,#VALUE!,2
Mon Sep 21 05:09:44 +0000 2009,"“@FedericoArreola Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito"" ¿por qué se meten con la belleza?","“@federicoarreola miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito"" ¿por qué se meten con la belleza?",#VALUE!,2
Fri Jul 09 01:51:07 +0000 2010,“@farreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/Lh9rYI3v / carajo no se vale,“@farreola: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/lh9ryi3v / carajo no se vale,#VALUE!,2
Sat Apr 03 00:18:17 +0000 2010,“@EspectaculosMX: Asesinan a Miss Sinaloa 2012 enmedio de balacera http://t.co/YVNv9SKc”,“@espectaculosmx: asesinan a miss sinaloa 2012 enmedio de balacera http://t.co/yvnv9skc”,#VALUE!,2
Thu Jul 08 02:39:22 +0000 2010,"“@ELTIEMPO: RT @Citytv Balacera en calle del 'Bronx' en Bogotá deja al menos dos heridos
http://t.co/LGkMlkUV” les quedo grande el bronx!","“@eltiempo: rt @citytv balacera en calle del 'bronx' en bogotá deja al menos dos heridos
http://t.co/lgkmlkuv” les quedo grande el bronx!",#VALUE!,1
Thu Jun 16 16:21:00 +0000 2011,“@ELPINERO: Se registra persecución y balacera en el centro de #TierraBlanca @Dalesa76,“@elpinero: se registra persecución y balacera en el centro de #tierrablanca @dalesa76,#VALUE!,10
Sat Apr 02 01:06:33 +0000 2011,"“@elnuevoherald: Reina de belleza de México muere en balacera entre militares y pistoleros

http://t.co/f3GRGs6L” @bienvenidorv","“@elnuevoherald: reina de belleza de méxico muere en balacera entre militares y pistoleros

http://t.co/f3grgs6l” @bienvenidorv",#VALUE!,2
Tue May 17 17:58:30 +0000 2011,"“@ELNORTECOM: Confirman que Miss Sinaloa disparó en balacera...

//Era picuda la morrita...","“@elnortecom: confirman que miss sinaloa disparó en balacera...

//era picuda la morrita...",#VALUE!,2
Sun Mar 04 03:13:29 +0000 2012,"“@diario24horas: Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE http://t.co/OVdHhPlU”/ Miss bala","“@diario24horas: miss sinaloa, abatida en balacera, viajaba con narcos: pgje http://t.co/ovdhhplu”/ miss bala",#VALUE!,2
Sat May 22 22:56:01 +0000 2010,“@Citytv: Anoche se presentó una fuerte balacera en el Bronx http://t.co/SzNp8Dht” @camilonoahbaron,“@citytv: anoche se presentó una fuerte balacera en el bronx http://t.co/sznp8dht” @camilonoahbaron,#VALUE!,1
Tue Jun 28 22:43:22 +0000 2011,“@BarbaraMurraR: Y que empieza la balacera.. Ya se habian tardado” dondeee barby!?,“@barbaramurrar: y que empieza la balacera.. ya se habian tardado” dondeee barby!?,#VALUE!,-1
Tue Nov 17 01:53:07 +0000 2009,“@antonionerij: Asaltan camion blindado con balacera dejando custodio muerto en Chedraui de La Hacienda Tlajomulco” /@gabichirris una más.,“@antonionerij: asaltan camion blindado con balacera dejando custodio muerto en chedraui de la hacienda tlajomulco” /@gabichirris una más.,#VALUE!,45
Wed Sep 01 19:21:09 +0000 2010,"“@anonyopshispano: Muere quien fuera electa mujer Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/cD7ji8pz” #rt","“@anonyopshispano: muere quien fuera electa mujer miss sinaloa 2012, maría susana flores gámez en balacera - http://t.co/cd7ji8pz” #rt",#VALUE!,2
Tue May 10 20:28:37 +0000 2011,"“@anonyopshispano: Muere Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/41gGDPDW” #MujerEsLibresDeViolencia","“@anonyopshispano: muere miss sinaloa 2012, maría susana flores gámez en balacera - http://t.co/41ggdpdw” #mujereslibresdeviolencia",#VALUE!,2
Tue Sep 15 19:26:39 +0000 2009,"“@anonyopshispano: Muere electa mujer Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/YsmVknNN” // Q TRISTEZA! :(","“@anonyopshispano: muere electa mujer miss sinaloa 2012, maría susana flores gámez en balacera - http://t.co/ysmvknnn” // q tristeza! :(",#VALUE!,2
Fri Oct 15 04:15:32 +0000 2010,“@Actinel: Mi pantalón llegó todo roto. Tal vez sea un aviso para que me compre unos nuevos.”⬅Hubo balacera?,“@actinel: mi pantalón llegó todo roto. tal vez sea un aviso para que me compre unos nuevos.”⬅hubo balacera?,#VALUE!,-1
Tue Aug 17 02:30:53 +0000 2010,“@24HorasTVN: LO ÚLTIMO: Miss Sinaloa habría disparado en mortal balacera - http://t.co/fetbTccB”... Hay no m..men!,“@24horastvn: lo último: miss sinaloa habría disparado en mortal balacera - http://t.co/fetbtccb”... hay no m..men!,#VALUE!,2
Thu Sep 20 22:22:04 +0000 2012,"""Y al final lo que queda es abrazarse, confiar el uno en el otro, amar y dejarse amar, en medio de la balacera que es la vida"" #hedicho","""y al final lo que queda es abrazarse, confiar el uno en el otro, amar y dejarse amar, en medio de la balacera que es la vida"" #hedicho",#VALUE!,-1
Mon Sep 05 22:25:12 +0000 2011,"""Voceros de una generación con ceguera severa que aplaude si rimo balacera con acera""","""voceros de una generación con ceguera severa que aplaude si rimo balacera con acera""",#VALUE!,-1
Tue Jan 05 22:06:23 +0000 2010,"""Vivimos en el pais de la violencia"". No me digas, pense que la balacera afuera de mi casa era un gordo tirandose un pedo.","""vivimos en el pais de la violencia"". no me digas, pense que la balacera afuera de mi casa era un gordo tirandose un pedo.",#VALUE!,-1
Sun Jul 10 02:49:21 +0000 2011,"""Una persona muerta y una herida es el saldo de una balacera en Villa Hermosa2 informa la PMT de Villa Canales"" Para variar cerca de mi casa","""una persona muerta y una herida es el saldo de una balacera en villa hermosa2 informa la pmt de villa canales"" para variar cerca de mi casa",#VALUE!,999
Sun Sep 09 23:36:09 +0000 2012,"""Un partido sin goles es como una balacera sin muertos""
Doña Ofelia","""un partido sin goles es como una balacera sin muertos""
doña ofelia",#VALUE!,-1
Mon Apr 06 01:07:25 +0000 2009,"""Ultimaron a un adolescente e hirieron a dos niñas en una balacera"" Terrible noticia!!! http://t.co/9az5BgUr","""ultimaron a un adolescente e hirieron a dos niñas en una balacera"" terrible noticia!!! http://t.co/9az5bgur",#VALUE!,23
Mon Sep 05 22:25:12 +0000 2011,"""Si en esa balacera yacera tu madre fuera quien muriera. De igual manera aplaudieras?","""si en esa balacera yacera tu madre fuera quien muriera. de igual manera aplaudieras?",#VALUE!,-1
Mon Oct 25 20:40:10 +0000 2010,"""Pensé que iba a morir. Fueron 30mins. de disparos. Me escondí, pero me dieron en la pierna"" victima balacera en el Bronx. @noticierodelafm","""pensé que iba a morir. fueron 30mins. de disparos. me escondí, pero me dieron en la pierna"" victima balacera en el bronx. @noticierodelafm",#VALUE!,1
Sat Jul 17 01:42:01 +0000 2010,"""NoticiasRCN: Un muerto y cinco heridos dejó balacera en la ‘calle del Bronx’ en el centro de Bogotá http://t.co/x8x7eJRb""","""noticiasrcn: un muerto y cinco heridos dejó balacera en la ‘calle del bronx’ en el centro de bogotá http://t.co/x8x7ejrb""",#VALUE!,1
Mon Mar 21 01:07:17 +0000 2011,"""Muere quien fuera electa mujer Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/1XTNOWZC""@luisgavira @josejerez91","""muere quien fuera electa mujer miss sinaloa 2012, maría susana flores gámez en balacera - http://t.co/1xtnowzc""@luisgavira @josejerez91",#VALUE!,2
Tue Aug 04 05:45:07 +0000 2009,"""Muere Miss Sinaloa en balacera mientras acompañaba a su novio, un supuesto sicario. http://t.co/WOWaJoZN"" @silher2 Q cosas #HayQAgradecer","""muere miss sinaloa en balacera mientras acompañaba a su novio, un supuesto sicario. http://t.co/wowajozn"" @silher2 q cosas #hayqagradecer",#VALUE!,2
Tue Jun 24 08:40:35 +0000 2008,"""miss Sinaloa muerta en balacera, viajaba con narcos"" JAJAJAJAJAJAJAJAJA","""miss sinaloa muerta en balacera, viajaba con narcos"" jajajajajajajajaja",#VALUE!,2
Fri Sep 07 16:27:14 +0000 2012,"""Miss Sinaloa muere en balacera entre sicarios y el Ejército"" http://t.co/O7Ldz2jL","""miss sinaloa muere en balacera entre sicarios y el ejército"" http://t.co/o7ldz2jl",#VALUE!,2
Tue Jan 20 21:05:32 +0000 2009,"""Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/Z4MmyQcQ""/sin distinción alguna","""miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/z4mmyqcq""/sin distinción alguna",#VALUE!,2
Wed May 12 20:18:29 +0000 2010,"""Miss Bala"", o cuando las películas son una triste realidad: http://t.co/wRkKFmim","""miss bala"", o cuando las películas son una triste realidad: http://t.co/wrkkfmim",#VALUE!,-1
Sun Jan 29 21:06:23 +0000 2012,"""Mejor los llevo a una balacera en Chalco"" By: @Viriwana","""mejor los llevo a una balacera en chalco"" by: @viriwana",#VALUE!,-1
Thu Mar 08 01:34:18 +0000 2007,"""la justicia, a pesar de la afrenta doble, no reaccionó"" —@cmendeza en Balacera en la ciudad http://t.co/5oi1BPIJ","""la justicia, a pesar de la afrenta doble, no reaccionó"" —@cmendeza en balacera en la ciudad http://t.co/5oi1bpij",#VALUE!,-1
Sun Sep 05 00:43:20 +0000 2010,"""Investigan a reina de belleza en Sinaloa como implicada en balacera http://t.co/QXxdewOM""","""investigan a reina de belleza en sinaloa como implicada en balacera http://t.co/qxxdewom""",#VALUE!,2
Fri Oct 21 22:18:45 +0000 2011,"""GarciaKevin_: Multiplaza casi se quema, y en La Gran Vía hacen balacera. Total que ahora es más seguro Metrocentro..""","""garciakevin_: multiplaza casi se quema, y en la gran vía hacen balacera. total que ahora es más seguro metrocentro..""",#VALUE!,-1
Thu Jun 07 19:39:03 +0000 2012,"""Están exagerando"" participación de María Susana en balacera: General Melo http://t.co/DPJ4qXyY","""están exagerando"" participación de maría susana en balacera: general melo http://t.co/dpj4qxyy",#VALUE!,-1
